country,lat,lng
Nigeria,7.474857,3.913681
Australia,-25.578752,134.359553
Malaysia,3.606055,114.712643
United States,33.63604,-96.609129
Nigeria,7.474857,3.913681
Ireland,52.804086,-2.121973
Nigeria,7.474857,3.913681
Russian Federation,56.326887,44.005986
Nigeria,7.474857,3.913681
Russian Federation,55.076814,98.859058
Italy,43.529151,12.16203
Nigeria,7.474857,3.913681
United States,40.714545,-74.007112
United States,42.358655,-71.056739
Ireland,56.688874,-4.042778
Panama,8.531663,-80.134925
Ireland,51.506415,-0.127201
Ukraine,48.463629,31.685961
United States,33.349606,-96.551196
United States,40.438336,-79.997464
Ireland,53.073887,-0.809337
United States,47.60357,-122.329449
Spain,40.387689,-3.557382
United States,39.952276,-75.162444
United States,46.817248,-67.927485
South Africa,-24.705053,30.979076
United States,30.288695,-81.391784
Japan,33.583244,130.383636
United States,41.512104,-87.968863
United States,41.501968,-87.640519
Germany,51.196485,7.715783
United States,30.267589,-97.742982
United States,35.650354,-78.456342
United States,40.714545,-74.007112
United States,40.714545,-74.007112
United States,40.714545,-74.007112
United States,36.740677,-119.785726
United States Virgin Islands,17.732926,-64.766484
Latvia,56.945995,24.114897
India,22.484432,79.7141
United States,41.757069,-88.316053
United States,36.171906,-115.139963
South Africa,-26.27039,25.547691
Canada,43.586909,-79.645343
United States,38.890366,-77.031955
India,22.57054,88.371236
Japan,36.653573,137.981273
United States Virgin Islands,17.732926,-64.766484
United States,32.23721,-80.861329
Australia,-42.881638,147.331612
Russian Federation,61.698653,99.505405
United States,40.714545,-74.007112
United States,39.49593,-98.990005
United States,26.643927,-80.270004
Ireland,53.479589,-2.248735
Switzerland,46.800206,8.229188
Nigeria,6.454704,3.38876
Philippines,8.488022,124.659042
Ireland,51.506415,-0.127201
United States,42.358655,-71.056739
Nigeria,6.454704,3.38876
Ireland,51.506415,-0.127201
United States,37.622998,-76.507357
Ireland,51.506415,-0.127201
United States,33.748308,-84.391106
Singapore,1.290153,103.851993
Italy,43.529151,12.16203
Mexico,19.735401,-101.166812
United States,37.658186,-121.87713
United States,40.714545,-74.007112
Ireland,52.804086,-2.121973
Malaysia,3.104769,101.691994
Ireland,52.452873,-8.41222
United States,25.774806,-80.197726
Norway,59.912287,10.749995
Ethiopia,8.623508,39.632808
Thailand,13.692941,100.651009
United States,36.171906,-115.139963
Azerbaijan,40.369147,49.834732
United States,41.884244,-87.632444
United States,36.171906,-115.139963
Indonesia,-0.209379,114.004564
Ireland,51.506415,-0.127201
United States,42.419806,-71.108751
United States,39.49593,-98.990005
Ireland,55.857806,-4.242527
Ireland,53.192835,-0.28809
United States,36.846816,-76.28506
United States,40.714545,-74.007112
Ireland,53.259487,-2.122387
Canada,62.536655,-96.39241
Japan,36.653573,137.981273
Netherlands,52.388609,4.639727
United States,34.127169,-117.334771
United States,27.338878,-82.539625
United States,45.844127,-115.467479
India,22.57054,88.371236
United States,34.036518,-118.687958
United States,39.952276,-75.162444
United States,26.071396,-80.144905
Turkey,40.896461,29.371326
United States,39.328496,-82.104436
United States,39.155055,-76.720455
Ireland,52.804086,-2.121973
United States,38.579324,-121.490899
Null,48.999314,-100.053323
Ireland,51.506415,-0.127201
United States,42.208136,-83.355547
Australia,-33.869594,151.206953
United States,34.073476,-118.400335
United States,40.714545,-74.007112
United States,40.713998,-73.829982
Ireland,51.506415,-0.127201
Canada,62.536655,-96.39241
Greece,41.118655,25.403763
Australia,-26.870414,150.485435
Argentina,-34.608507,-58.373488
United States,38.903395,-77.034991
United States,40.714545,-74.007112
United States,46.817248,-67.927485
Russian Federation,55.076814,98.859058
United States,40.692449,-73.990358
United Arab Emirates,25.063367,55.30505
United States,29.953692,-90.077748
Russian Federation,61.698653,99.505405
India,27.087085,93.609393
Ireland,52.804086,-2.121973
Ireland,53.794486,-1.546576
Ireland,51.612076,-0.277561
Canada,50.066516,-85.829237
United States,45.511787,-122.675624
Ireland,51.506415,-0.127201
United States,40.714545,-74.007112
Indonesia,-0.209379,114.004564
United States,43.685518,-71.577591
Malaysia,3.104769,101.691994
United States,40.714545,-74.007112
United States,28.49308,-82.472287
Ireland,52.062448,-0.744865
United States,40.714545,-74.007112
Nepal,28.259131,83.944159
United States,33.070258,-92.335088
United States,40.714545,-74.007112
United States,37.758844,-77.479334
India,16.282476,80.400916
United States,43.155798,-77.616318
United States,25.774806,-80.197726
Ireland,51.506415,-0.127201
Russian Federation,54.921857,57.361312
Turkey,40.896461,29.371326
Ireland,54.89808,-1.531771
United States,48.410854,-118.215605
Spain,28.290528,-16.55675
Russian Federation,61.698653,99.505405
South Africa,-29.855579,31.034413
Ireland,51.506415,-0.127201
South Africa,-33.054554,27.866405
United States,39.49593,-98.990005
United Arab Emirates,24.469184,54.371736
South Africa,-33.054554,27.866405
India,22.484432,79.7141
United States,39.008122,-75.467467
Ireland,51.506415,-0.127201
Malaysia,5.474517,100.24886
United States,38.579324,-121.490899
Canada,43.648557,-79.385361
United States,42.852748,-89.369094
France,45.361729,3.128769
Lithuania,55.337307,23.883553
France,48.856929,2.341198
Chile,-35.296653,-71.228129
United States,40.138782,-74.676905
United States,30.267589,-97.742982
Lithuania,55.337307,23.883553
South Africa,-33.054554,27.866405
Ireland,51.506415,-0.127201
Ireland,53.944574,-2.55073
Ireland,53.041929,-2.997067
United States,29.760448,-95.369777
Netherlands,51.856147,4.37051
United States,40.714545,-74.007112
Ireland,51.506415,-0.127201
United Kingdom,51.428675,-0.166463
Mexico,19.478439,-99.237159
India,18.930125,72.830085
United States,34.290391,-91.374681
Belgium,50.87937,4.703669
Ireland,51.506415,-0.127201
United States,39.113518,-94.626816
United States,40.714545,-74.007112
United States,38.254857,-85.766391
Belgium,50.87937,4.703669
United States,42.358655,-71.056739
Thailand,18.26949,99.470586
Tanzania,-6.783198,39.26767
United Kingdom,51.54175,-0.145955
Thailand,13.697357,100.538153
Venezuela,10.238541,-67.570764
United States,39.317011,-78.614185
South Africa,-33.919089,18.421985
United States,40.119364,-74.071395
Ireland,51.506415,-0.127201
United Arab Emirates,25.063367,55.30505
Ireland,53.944574,-2.55073
United States,29.760448,-95.369777
Ireland,53.492968,-2.253568
United States,26.714386,-80.053187
Ireland,53.492968,-2.253568
Russian Federation,61.698653,99.505405
Canada,44.606574,-79.41824
Ireland,52.598927,-1.467146
United States,29.042053,-81.929399
United States,39.290574,-76.609253
United States,37.527226,-85.287616
United States,40.714545,-74.007112
Philippines,14.607331,121.031599
Ireland,51.506415,-0.127201
Russian Federation,55.076814,98.859058
Japan,36.653573,137.981273
Ireland,51.506415,-0.127201
Ireland,52.194236,-1.707518
United States,39.49593,-98.990005
Turkey,40.896461,29.371326
Nigeria,9.585186,8.092689
South Africa,-29.855579,31.034413
Venezuela,7.156517,-66.22515
Russian Federation,55.076814,98.859058
India,28.608274,77.200802
United States,43.685518,-71.577591
Malaysia,3.606055,114.712643
Ireland,52.194236,-1.707518
United States,46.681609,-68.015367
Canada,43.648557,-79.385361
United States,34.419376,-119.699047
United States,34.419376,-119.699047
France,49.397416,-1.648804
United States,41.884244,-87.632444
United States,38.367962,-92.477875
Australia,-37.817524,144.967147
United States,38.890366,-77.031955
United States,39.49593,-98.990005
United States,39.107129,-84.504124
Belgium,50.733481,3.570821
Ireland,51.506415,-0.127201
Japan,37.204269,140.411997
United States,35.995416,-78.896435
Greece,36.448134,28.225695
United States,35.785508,-78.642661
India,28.608274,77.200802
Russian Federation,54.921857,57.361312
Russian Federation,55.076814,98.859058
United States,40.714545,-74.007112
United States,40.259927,-76.882332
Turkey,40.896461,29.371326
United States,29.760448,-95.369777
United States,40.714545,-74.007112
United States,40.587587,-122.39261
Nigeria,6.454704,3.38876
Ireland,51.322076,-0.558528
Ireland,50.700095,-1.295937
United States,36.650142,-93.51384
Ireland,53.944574,-2.55073
Kenya,-0.778168,35.339939
Ireland,51.506415,-0.127201
United States,45.243847,-93.306176
Chile,-51.536397,-72.527901
United States,47.678579,-122.131577
Ireland,51.240178,-0.616074
United States,40.714545,-74.007112
Canada,43.648557,-79.385361
Canada,62.536655,-96.39241
Canada,45.5124,-73.554675
Australia,-37.567516,140.132792
United States,35.084173,-106.648637
Brazil,-10.77653,-53.068999
Italy,43.782364,11.254983
India,12.966962,77.587275
India,28.608274,77.200802
India,9.936058,76.261443
India,18.930125,72.830085
Pakistan,34.092013,74.819764
India,12.966962,77.587275
Ireland,51.506415,-0.127201
United States,39.323738,-111.678233
Japan,35.484674,139.640515
United States,29.606949,-95.526964
India,18.989968,72.813953
India,24.354056,88.006008
Ireland,52.194236,-1.707518
United Arab Emirates,25.063367,55.30505
United Arab Emirates,25.063367,55.30505
Belgium,50.87937,4.703669
United States,34.127169,-117.334771
United States,42.852748,-89.369094
United States,29.760448,-95.369777
Russian Federation,55.755773,37.617815
Japan,36.653573,137.981273
Mexico,19.431949,-99.133125
Greece,37.976146,23.736409
Ireland,51.506415,-0.127201
United States,38.890366,-77.031955
United States,40.714545,-74.007112
Japan,36.653573,137.981273
United States,40.170765,-74.692095
Argentina,-31.416187,-62.085956
United States,34.073476,-118.400335
United States,38.254857,-85.766391
Ireland,51.506415,-0.127201
Switzerland,47.37707,8.539556
Turkey,41.008925,28.967111
United States,39.49593,-98.990005
United States,40.714545,-74.007112
Brazil,-10.77653,-53.068999
Belgium,50.87937,4.703669
India,18.504188,73.853087
United States,38.890366,-77.031955
Canada,62.536655,-96.39241
United States,39.831624,-83.003667
Malaysia,3.606055,114.712643
Mexico,20.911156,-100.740094
Canada,44.605227,-79.628553
Canada,43.862266,-79.998704
Canada,49.899527,-97.141102
Canada,44.605227,-79.628553
United States,40.896509,-77.83875
United States,34.721786,-76.717572
United States,35.785508,-78.642661
United States,40.714545,-74.007112
Ireland,51.506415,-0.127201
India,12.966962,77.587275
United States,38.899394,-94.727347
Philippines,14.607331,121.031599
United States,40.714545,-74.007112
India,17.411405,78.484773
Indonesia,-0.209379,114.004564
United States,39.49593,-98.990005
India,12.966962,77.587275
United States,40.714545,-74.007112
Indonesia,-0.209379,114.004564
Ireland,51.5109,-3.203662
United States,38.890366,-77.031955
Ireland,51.500175,-0.417007
Canada,44.605227,-79.628553
India,18.930125,72.830085
Netherlands,50.996369,5.867786
United States,38.890366,-77.031955
India,12.966962,77.587275
Ireland,51.898036,-2.078432
Nigeria,6.454704,3.38876
United States,45.511787,-122.675624
United States,40.946019,-73.071031
Ukraine,48.015877,37.80285
United States,38.890366,-77.031955
United States,30.464808,-86.633616
Colombia,5.166445,-75.519722
United States,39.323738,-111.678233
United States,39.919802,-86.281791
Australia,-41.421088,148.065185
Ireland,53.380546,-1.484188
Netherlands,52.088929,5.115394
United Arab Emirates,25.063367,55.30505
United States,28.49308,-82.472287
Luxembourg,49.776822,6.092338
Indonesia,-0.209379,114.004564
Ireland,51.522103,-0.071677
Ireland,51.481265,-3.180719
United States,33.520673,-86.811752
Ireland,53.770827,-1.371269
Argentina,-37.110662,-56.869924
United States,46.349356,-94.198374
Italy,41.903044,12.495799
Russian Federation,54.947977,20.165247
Russian Federation,55.076814,98.859058
United States,39.525169,-87.118697
Canada,62.536655,-96.39241
Greece,36.448134,28.225695
United States,36.171906,-115.139963
United States,38.890366,-77.031955
United States,44.565039,-123.263526
Canada,42.986885,-81.246203
United Kingdom,51.505612,-0.09043
Ireland,51.561757,-1.781808
Ireland,51.506415,-0.127201
United States,39.49593,-98.990005
Ireland,51.506415,-0.127201
United States,43.072948,-89.386683
India,28.608274,77.200802
United States,39.49593,-98.990005
United States,40.714545,-74.007112
United States,30.331469,-81.656213
Puerto Rico,18.225063,-66.478906
India,28.419574,77.310136
Germany,51.121536,10.400847
United States,43.155798,-77.616318
Argentina,-31.416187,-62.085956
United States,39.963509,-75.598477
Hong Kong,22.443086,114.206838
Ireland,51.514067,-0.299903
Canada,50.066516,-85.829237
Australia,-26.870414,150.485435
United States,38.890366,-77.031955
United States,40.714545,-74.007112
United States,43.072948,-89.386683
United States,40.749477,-73.992882
United States,35.551507,-97.40721
South Africa,-26.204915,28.040013
Spain,40.420275,-3.705766
Australia,-37.817524,144.967147
Ireland,53.695335,-2.693482
United States,37.540697,-77.433646
Germany,50.241167,11.327343
Spain,40.387689,-3.557382
United States,40.113936,-89.158762
Ireland,53.794486,-1.546576
United States,39.740009,-104.992297
United Arab Emirates,23.907305,54.334061
United States,27.946529,-82.459261
India,28.608274,77.200802
United States,45.511787,-122.675624
India,22.484432,79.7141
United States,38.890366,-77.031955
United States,47.976589,-122.205922
United States,30.267589,-97.742982
Ireland,53.409766,-2.978472
Argentina,-34.608507,-58.373488
Nigeria,6.99356,3.474522
United States,40.327256,-78.918345
Nigeria,9.063088,7.461775
United States,40.714545,-74.007112
Ireland,51.506415,-0.127201
Ireland,51.238475,-2.993663
United States,34.865966,-111.763806
Ireland,53.348069,-6.248268
Turkey,41.039068,29.0599
Canada,49.899527,-97.141102
Canada,43.648557,-79.385361
Ireland,51.62888,-3.957339
New Zealand,-40.438864,176.493585
Sweden,59.332327,18.062928
Ireland,51.507996,-0.596338
Ireland,51.506415,-0.127201
United States,43.127986,-77.665285
India,25.419303,84.324442
Ireland,53.886016,-8.228424
United States,41.884244,-87.632444
United States,42.146249,-71.249122
United States,41.573499,-72.738304
United States,40.714545,-74.007112
India,13.050326,80.18859
Canada,43.648557,-79.385361
United States,40.714545,-74.007112
United States,41.884244,-87.632444
Venezuela,9.467058,-68.42075
United States,25.774806,-80.197726
United States,41.884244,-87.632444
United States,41.884244,-87.632444
Ireland,51.506415,-0.127201
United States,41.884244,-87.632444
United States,41.884244,-87.632444
Canada,45.421776,-75.691183
Finland,60.171158,24.932642
Ireland,51.506415,-0.127201
Ireland,51.506415,-0.127201
United States,40.714545,-74.007112
United States,39.531228,-82.318334
United States,40.714545,-74.007112
United States,40.714545,-74.007112
United States,37.338575,-121.885565
United States,37.805073,-122.273062
United States,40.327256,-78.918345
United States,40.714545,-74.007112
United States,38.890366,-77.031955
United States,36.167834,-86.778155
Maldives,1.9123,73.540087
Ireland,53.185093,-8.146848
South Africa,-26.27039,25.547691
Japan,35.68321,139.808949
Malaysia,3.104769,101.691994
Turkey,38.03075,32.513812
United States,34.292963,-111.664695
Japan,35.68321,139.808949
United States,39.49593,-98.990005
United States,47.26465,-122.246912
United States,32.778144,-96.795394
Germany,53.401628,11.609665
United States,39.740009,-104.992297
Greece,37.976146,23.736409
Trinidad and Tobago,11.240653,-60.684198
Australia,-37.817524,144.967147
Netherlands,52.373085,4.893276
United States,42.358655,-71.056739
Colombia,4.614943,-74.069374
United States,28.115904,-81.500037
United States,28.470769,-81.395459
United States,47.60357,-122.329449
United States,48.410854,-118.215605
United States,34.011558,-118.492287
France,46.621773,2.452032
United States,38.907866,-77.003487
United States,40.714545,-74.007112
United States,40.714545,-74.007112
United States,40.813616,-96.707737
United States,28.49308,-82.472287
Ireland,51.765713,-1.322257
United States,28.49308,-82.472287
United States,38.300885,-77.45914
Canada,43.650865,-79.35764
Canada,43.261978,-79.887987
India,22.484432,79.7141
United States,39.300165,-76.588789
United States,37.805073,-122.273062
United States,40.737302,-73.933145
Australia,-37.817524,144.967147
Ireland,52.406979,-1.507759
United States,48.410854,-118.215605
Lebanon,34.317332,35.934704
United States,34.848268,-82.400107
Indonesia,-0.209379,114.004564
Indonesia,-0.209379,114.004564
Indonesia,-0.209379,114.004564
Nigeria,9.585186,8.092689
United States,43.685518,-71.577591
India,28.535173,77.386233
United States,39.919802,-86.281791
Belgium,50.848375,4.349679
Indonesia,-6.921113,107.61986
Indonesia,-0.209379,114.004564
Canada,53.569627,-113.484206
Canada,43.586909,-79.645343
United States,39.766906,-86.149954
Canada,43.261978,-79.887987
United States,32.778144,-96.795394
United States,31.4906,-82.970726
Ireland,53.702435,-1.774613
United States,40.714545,-74.007112
Ireland,52.209795,0.111463
Netherlands,52.083987,4.317393
United Arab Emirates,25.063367,55.30505
Nigeria,6.454093,3.389424
Russian Federation,61.698653,99.505405
Ireland,51.506415,-0.127201
Ireland,51.444629,0.220545
United States,32.766502,-86.840309
United States,38.254857,-85.766391
Bahrain,26.229539,50.575995
United Arab Emirates,25.063367,55.30505
Brazil,-10.1693,-48.332012
Russian Federation,55.755773,37.617815
Switzerland,46.208345,6.142743
Indonesia,-6.171489,106.827519
United States,34.011558,-118.492287
United States,30.374178,-86.23321
United States,42.156022,-71.565904
Ireland,51.506415,-0.127201
Germany,50.662095,6.786287
Ireland,52.94921,-1.143906
United States,40.113936,-89.158762
Ireland,51.262435,-1.08309
United States,39.49593,-98.990005
United States,25.774806,-80.197726
Puerto Rico,18.226539,-66.037456
United States,41.876826,-93.816778
Czech Republic,49.739105,15.331493
Argentina,-33.071006,-68.463186
Belgium,50.87937,4.703669
Singapore,1.290153,103.851993
Belgium,50.87937,4.703669
United States,35.472028,-97.521062
Croatia,45.325817,18.989388
Netherlands,51.922848,4.478452
Czech Republic,49.739105,15.331493
Germany,51.121536,10.400847
Nigeria,6.454704,3.38876
Germany,51.121536,10.400847
Ukraine,50.450097,30.523397
Canada,43.648557,-79.385361
United Kingdom,51.505612,-0.09043
United States,42.358655,-71.056739
India,18.930125,72.830085
Canada,49.899527,-97.141102
United States,40.714545,-74.007112
United States,42.376435,-71.235315
United States,28.470769,-81.395459
United States,39.49593,-98.990005
Australia,-25.578752,134.359553
United States,33.712754,-96.666773
Brazil,-8.05537,-34.872006
Russian Federation,60.475491,52.083054
Ireland,51.506415,-0.127201
United States,41.763486,-72.674012
Switzerland,47.37707,8.539556
Ireland,53.479589,-2.248735
Spain,40.420275,-3.705766
India,22.57054,88.371236
Indonesia,-6.36555,106.95701
United States,34.053485,-118.245313
United States,40.714545,-74.007112
India,22.484432,79.7141
India,22.484432,79.7141
United States,40.714545,-74.007112
Ireland,51.782638,-1.496162
Greece,37.504787,23.456997
Mexico,20.610553,-105.233755
Cayman Islands,19.344683,-81.381229
United States,38.890366,-77.031955
Nigeria,6.454704,3.38876
United States,42.376435,-71.235315
United States,31.46273,-99.333027
Ireland,50.76355,-3.225257
Germany,49.864026,8.626567
France,48.856929,2.341198
Argentina,-35.194853,-65.101987
United States,41.745033,-86.053057
United States,34.145836,-118.777574
Sudan,15.989862,29.953622
United States,38.890366,-77.031955
United States,47.976589,-122.205922
Russian Federation,54.989342,73.368212
Canada,43.648557,-79.385361
South Africa,-33.054554,27.866405
United States Virgin Islands,17.732926,-64.766484
Indonesia,-6.171489,106.827519
Canada,43.648557,-79.385361
Canada,43.839207,-79.535182
Ireland,56.688874,-4.042778
Canada,53.569627,-113.484206
Indonesia,-0.209379,114.004564
United States,32.221549,-110.969758
Canada,43.839207,-79.535182
United States,42.664806,-83.160486
Ireland,51.515288,-0.141772
United States,42.376435,-71.235315
Spain,40.420275,-3.705766
South Africa,-33.054554,27.866405
United States,37.355737,-121.954987
United States,41.884244,-87.632444
United States,47.629275,-122.296544
United States,33.448245,-112.075791
United States,39.113518,-94.626816
Italy,41.903044,12.495799
United States,38.627745,-90.199559
Germany,53.36545,10.399787
Finland,60.471637,25.090745
United States,40.498326,-74.522969
United States,43.155798,-77.616318
Spain,40.387689,-3.557382
Uganda,0.325372,32.586962
Denmark,55.675676,12.567593
South Africa,-33.054554,27.866405
India,22.57054,88.371236
Mexico,31.669659,-106.353154
Ireland,52.666695,-1.114037
Japan,36.653573,137.981273
France,45.361729,3.128769
Belgium,50.848375,4.349679
Germany,51.121536,10.400847
United States,41.038709,-72.907403
United States,37.706006,-122.434714
Canada,45.421776,-75.691183
United States,40.138782,-74.676905
United States,36.974015,-122.030948
Sri Lanka,6.931966,79.845568
United States,43.072948,-89.386683
United States,40.814995,-73.944014
United States,30.478432,-81.625562
Turkey,41.008925,28.967111
Georgia,41.664845,43.904441
Nigeria,6.454704,3.38876
Philippines,14.607331,121.031599
South Africa,-33.054554,27.866405
Spain,40.387689,-3.557382
United States,45.511787,-122.675624
United States,40.277055,-85.822213
Ireland,51.506415,-0.127201
Philippines,15.948175,121.42322
Czech Republic,50.06987,14.508457
United States,48.410854,-118.215605
France,44.085799,1.282282
United States,39.445849,-80.35467
United Kingdom,53.738128,-0.021065
India,22.543907,72.879645
India,22.694532,88.395652
South Africa,-33.054554,27.866405
Mexico,25.527088,-103.399377
Ireland,53.300826,-2.273519
Czech Republic,50.079079,14.433214
United States,40.714545,-74.007112
Ireland,51.506415,-0.127201
United States,34.127169,-117.334771
Thailand,13.692941,100.651009
Mexico,19.708043,-101.157038
Nigeria,6.454704,3.38876
United States,34.127169,-117.334771
Ireland,51.519761,-0.09727
Ireland,52.612648,1.724074
United States,39.399935,-76.605354
United States,40.714545,-74.007112
Mexico,18.454627,-97.400481
Canada,43.648557,-79.385361
Canada,43.982989,-78.909569
Panama,8.531663,-80.134925
United States,37.641184,-122.438282
United States,38.890366,-77.031955
Ireland,52.470409,-1.893047
Russian Federation,55.076814,98.859058
South Africa,-33.054554,27.866405
Canada,43.648557,-79.385361
Australia,-27.468456,153.023418
United States,38.99854,-105.547806
South Africa,-29.002117,25.080415
Germany,53.36545,10.399787
United States,40.714545,-74.007112
United States,48.533087,-108.783636
Botswana,-24.655264,25.919055
United States,36.075427,-119.815343
Germany,53.36545,10.399787
Sierra Leone,8.434287,-13.213697
Sierra Leone,8.434287,-13.213697
United States,47.380279,-122.237417
India,18.930125,72.830085
Sweden,59.332327,18.062928
United Arab Emirates,25.063367,55.30505
Ireland,53.348069,-6.248268
Kenya,-1.283517,36.823785
Germany,49.864026,8.626567
Russian Federation,54.947977,20.165247
Germany,49.864026,8.626567
Ireland,51.898336,-8.472784
United Arab Emirates,25.063367,55.30505
United States,39.290574,-76.609253
India,28.535173,77.386233
Croatia,45.325817,18.989388
United States,40.743486,-73.971628
United States,40.714545,-74.007112
Ireland,52.904657,-2.486887
Argentina,-54.311182,-67.496805
Croatia,45.325817,18.989388
United States,42.358655,-71.056739
United States,39.107129,-84.504124
South Africa,-29.002117,25.080415
United States,35.301123,-88.321442
Kenya,-2.48009,39.323931
United States,31.571813,-97.149492
United States,33.748308,-84.391106
United States,42.36679,-71.106003
Gibraltar,36.145404,-5.353258
United States,34.181649,-118.307934
Pakistan,24.926703,67.034362
United States,34.721786,-76.717572
United States,37.805073,-122.273062
Turkey,41.039068,29.0599
United States,40.714545,-74.007112
Moldova,47.202356,28.466093
United Arab Emirates,25.063367,55.30505
United States,41.538257,-90.576393
United States,41.478578,-105.637179
United States,36.068988,-79.794697
Ireland,51.506415,-0.127201
Spain,40.47242,-3.367532
United States,38.887617,-77.16222
United States,44.862615,-85.73513
Indonesia,-7.40532,109.25398
United States,47.380279,-122.237417
United States,43.072948,-89.386683
United States,35.539342,-79.185414
France,45.773006,4.685945
India,28.608274,77.200802
Ireland,55.576518,-2.787769
United States,40.714545,-74.007112
United States,28.49308,-82.472287
United States,40.714545,-74.007112
United States,30.108506,-99.072929
United States,33.748308,-84.391106
United States,28.470769,-81.395459
United States,40.743486,-73.971628
Netherlands,52.373085,4.893276
United States,28.49308,-82.472287
Ireland,51.506415,-0.127201
United States,39.49593,-98.990005
Canada,49.225628,-123.012807
Greece,37.976146,23.736409
Ireland,51.515288,-0.141772
United States,35.924194,-94.189319
India,22.484432,79.7141
United States,33.616824,-117.930336
India,18.930125,72.830085
United States,35.924194,-94.189319
India,18.930125,72.830085
Ireland,50.700095,-1.295937
Ireland,50.700095,-1.295937
Australia,-27.509594,153.023472
India,18.930125,72.830085
United States,39.49593,-98.990005
India,18.930125,72.830085
India,18.930125,72.830085
Canada,43.648557,-79.385361
Argentina,-34.608507,-58.373488
India,18.930125,72.830085
Spain,40.387689,-3.557382
Lebanon,33.896064,35.506774
United States,39.49593,-98.990005
Poland,51.747885,19.325645
United States,41.745033,-86.053057
United States,40.714545,-74.007112
Canada,43.920168,-80.093144
India,21.156866,79.082054
United States,32.514603,-93.747267
South Africa,-29.002117,25.080415
Russian Federation,55.755773,37.617815
France,48.856929,2.341198
United States,37.39227,-121.964458
Mexico,19.431949,-99.133125
United States,28.470769,-81.395459
United States,34.232938,-102.410197
Nigeria,6.454704,3.38876
Canada,43.261978,-79.887987
United States,40.749477,-73.992882
Ireland,51.506415,-0.127201
United States,28.381438,-81.566094
United States,42.358655,-71.056739
India,22.484432,79.7141
United States,34.075368,-84.294547
Turkey,40.896461,29.371326
Australia,-33.869594,151.206953
United States,39.290574,-76.609253
United States,44.979028,-93.264925
United States,29.953692,-90.077748
United States,33.998817,-81.045367
Tunisia,35.549048,10.868456
India,28.571659,77.020286
United States,43.545346,-96.731273
United States,40.714545,-74.007112
Ireland,52.660976,-8.632585
Ireland,53.348069,-6.248268
Ireland,53.953328,-1.083413
Japan,36.653573,137.981273
Greece,37.976146,23.736409
Serbia,45.256899,19.841593
Australia,-33.869594,151.206953
United States,43.127986,-77.665285
Greece,37.976146,23.736409
United States,48.410854,-118.215605
Turkey,41.008559,28.536464
Canada,43.648557,-79.385361
Ireland,51.506415,-0.127201
Nigeria,5.704665,5.936885
United States,32.721802,-89.656249
Russian Federation,55.755773,37.617815
United States,38.890366,-77.031955
United States,32.514603,-93.747267
France,43.673529,7.190116
Germany,51.121536,10.400847
Netherlands,52.373085,4.893276
Philippines,9.601876,122.468122
Canada,43.586909,-79.645343
India,12.966962,77.587275
India,17.676203,75.323431
India,18.930125,72.830085
United States,29.760448,-95.369777
Croatia,45.325817,18.989388
Canada,50.066516,-85.829237
Ireland,51.608698,-8.770297
Croatia,45.325817,18.989388
Thailand,13.753343,100.504826
Germany,50.001699,8.714826
United States,40.259927,-76.882332
United States,38.890366,-77.031955
United States,35.539342,-79.185414
United States,42.358655,-71.056739
Ireland,51.506415,-0.127201
Nigeria,6.454704,3.38876
Ireland,51.515288,-0.141772
United States,40.714545,-74.007112
United States,39.49593,-98.990005
South Africa,-29.002117,25.080415
Australia,-37.817524,144.967147
United States,40.714545,-74.007112
United States,30.267589,-97.742982
Canada,43.261978,-79.887987
Ireland,53.646947,-1.78268
United States,38.890366,-77.031955
United States,39.49593,-98.990005
United States,39.740009,-104.992297
United States,40.714545,-74.007112
United States,48.410854,-118.215605
Chile,-35.296653,-71.228129
Ireland,51.506415,-0.127201
Ireland,50.700095,-1.295937
Canada,51.04522,-114.063017
Ireland,49.184485,-2.111526
United Arab Emirates,25.063367,55.30505
United Arab Emirates,25.063367,55.30505
Vietnam,15.377036,109.142343
United States,40.714545,-74.007112
South Africa,-26.204915,28.040013
United States,40.714545,-74.007112
Ireland,51.500175,-0.417007
United States,30.267589,-97.742982
Canada,42.986885,-81.246203
Pakistan,30.497244,70.452029
United States,30.443335,-91.186987
United States,25.774806,-80.197726
United States,34.127169,-117.334771
Cyprus,35.28039,33.601744
Russian Federation,55.755773,37.617815
United States,42.587529,-72.598113
Ireland,51.515288,-0.141772
Chile,-35.296653,-71.228129
India,22.484432,79.7141
United States,29.760448,-95.369777
United States,39.49593,-98.990005
India,25.738394,92.88015
Greece,39.347484,22.571366
United States,34.093344,-117.863825
Australia,-37.200698,143.947002
Ireland,52.325109,-3.799972
Ireland,51.5109,-3.203662
Brazil,-19.928439,-43.945293
Ireland,51.500175,-0.417007
United States,37.869876,-122.270538
Turkey,39.752957,30.492983
United States,39.49593,-98.990005
Ireland,51.545046,-0.055318
United States,39.616397,-78.013634
Venezuela,10.495368,-66.848877
United States,40.714545,-74.007112
United States,41.307615,-72.924615
Spain,42.341257,-3.699918
United States,43.938807,-120.558582
United States,34.232938,-102.410197
Ireland,51.506415,-0.127201
United States,30.267589,-97.742982
Germany,51.121536,10.400847
Ireland,53.348069,-6.248268
United Arab Emirates,25.269516,55.308823
Philippines,10.704496,122.567925
Venezuela,8.597518,-71.144855
United States Virgin Islands,17.732926,-64.766484
United States,44.979028,-93.264925
United States,40.714545,-74.007112
Japan,33.527505,131.332365
